episode,fatigue,skill_level,task_completion_time,task_complexity,task_type
2645,0.0,0,10.413339670456173,medium,collaborative
2646,0.0,1,9.671739022491922,medium,robot-only
2647,1.0,0,9.116892071647586,low,collaborative
2648,0.5,2,13.110639550304242,high,human-only
2649,0.0,0,12.191841398389702,high,robot-only
2650,0.0,2,10.096842408638683,medium,robot-only
2651,0.5,1,9.424617850991767,medium,collaborative
2652,0.0,1,9.42071183390271,medium,robot-only
2653,0.5,1,11.972560410306816,medium,robot-only
2654,0.0,1,9.253992396077702,medium,human-only
2655,0.5,2,10.034324781846047,low,robot-only
2656,1.0,2,9.000391186036051,high,robot-only
2657,1.0,2,9.379910395064513,high,collaborative
2658,0.5,1,9.272321888374162,medium,human-only
2659,1.0,1,9.332457498744533,medium,collaborative
2660,1.0,0,9.895688546273746,low,robot-only
2661,0.5,0,9.470123638016796,medium,robot-only
2662,0.0,2,13.610767793583376,high,collaborative
2663,0.5,1,7.5024821417340295,low,human-only
2664,1.0,2,10.11926446732664,medium,human-only
2665,0.5,0,6.464540641426369,medium,collaborative
2666,0.0,1,9.525614858078725,high,human-only
2667,1.0,1,8.465230994118045,medium,robot-only
2668,0.0,1,9.038702639410063,low,collaborative
2669,0.0,2,11.804769638638756,medium,human-only
2670,0.0,1,11.99246658197289,low,human-only
2671,0.5,1,9.941571095747214,medium,collaborative
2672,0.0,1,10.629986228100206,high,collaborative
2673,0.0,1,12.652206239906292,medium,collaborative
2674,1.0,0,15.589630041877463,high,robot-only
2675,1.0,2,9.36007002494237,low,human-only
2676,0.0,0,12.711417981070902,low,collaborative
2677,0.0,2,8.506836458290627,low,human-only
2678,0.0,2,7.802152393556634,high,collaborative
2679,1.0,1,5.995197103467722,medium,robot-only
2680,1.0,2,10.760102241448461,medium,robot-only
2681,0.5,1,10.32619543986972,medium,collaborative
2682,1.0,1,10.04748493972273,low,robot-only
2683,0.5,2,14.59303596224699,low,collaborative
2684,1.0,2,10.820671484748724,medium,robot-only
2685,0.5,2,9.27963257918629,low,human-only
2686,0.0,1,7.868628392882513,low,human-only
2687,0.0,2,11.864813936144591,low,robot-only
2688,0.0,1,8.198258381968474,medium,collaborative
2689,0.5,1,9.503019012735965,medium,human-only
2690,0.5,2,10.240091345523586,low,collaborative
2691,1.0,2,7.556061616881147,medium,collaborative
2692,0.5,1,9.725935608611085,medium,human-only
2693,0.5,0,8.484697294243755,low,human-only
2694,0.5,2,6.818959163705814,high,collaborative
2695,0.5,0,8.540557056555997,high,human-only
2696,0.0,0,11.993025945432015,low,human-only
2697,1.0,2,10.712289452465356,medium,human-only
2698,0.0,1,9.365086075302248,low,collaborative
2699,1.0,0,13.074760171574521,high,collaborative
2700,0.0,2,11.612281484472033,high,robot-only
2701,0.5,2,7.9767911065768,medium,human-only
2702,0.5,2,10.371088190512372,low,collaborative
2703,1.0,1,12.122958628504549,high,human-only
2704,1.0,1,9.907786489663104,medium,collaborative
2705,0.5,1,10.426285832092661,medium,human-only
2706,1.0,2,10.74938852728304,high,human-only
2707,0.5,2,11.468621009179659,medium,collaborative
2708,0.0,0,9.420861084617973,low,human-only
2709,0.0,1,8.26176702588995,high,human-only
2710,0.0,1,12.466485920999434,low,human-only
2711,0.0,2,8.707371393447243,low,collaborative
2712,0.0,1,9.971163131995034,high,robot-only
2713,0.5,1,10.469188842516637,low,robot-only
2714,0.0,0,10.860774498672905,medium,robot-only
2715,1.0,2,7.290529571367999,medium,human-only
2716,0.5,0,8.403676236382823,high,human-only
2717,0.5,0,10.089090047845339,high,human-only
2718,0.0,0,8.490446961675119,medium,robot-only
2719,1.0,1,10.539930662714852,medium,collaborative
2720,0.5,1,7.917812913000452,high,human-only
2721,0.0,1,6.472234358516051,high,human-only
2722,0.0,0,10.99308679423361,high,robot-only
2723,0.5,1,7.991202678817709,low,robot-only
2724,0.5,2,10.855031175976404,medium,robot-only
2725,0.0,1,11.524344830537329,low,human-only
2726,0.5,2,11.374504282200029,medium,robot-only
2727,0.5,0,11.173257965590649,low,human-only
2728,1.0,0,11.472867820599989,high,robot-only
2729,1.0,2,6.767160285981651,high,human-only
2730,0.5,1,10.32692808365339,high,human-only
2731,1.0,0,9.578530810566656,medium,collaborative
2732,0.0,1,9.105142306210748,high,collaborative
2733,0.0,2,5.982642017651912,high,robot-only
2734,0.0,2,8.531546193026779,high,collaborative
2735,0.0,1,10.46061678347695,medium,robot-only
2736,0.5,0,8.68056066953146,medium,robot-only
2737,0.0,1,8.369280486336836,low,robot-only
2738,0.5,2,12.59966949683798,medium,robot-only
2739,0.0,1,9.53612077826346,low,collaborative
2740,0.5,1,12.17949086378397,low,human-only
2741,0.0,1,9.987529921055847,low,robot-only
2742,0.0,1,8.372641158727475,low,robot-only
2743,0.5,2,10.708616923475928,medium,collaborative
2744,1.0,1,7.786717192881712,low,human-only
2745,0.5,2,12.84093363254853,medium,collaborative
2746,0.5,1,8.355962261660729,medium,human-only
2747,0.0,1,11.570509206981843,medium,collaborative
2748,0.5,1,9.059928889174552,low,collaborative
2749,0.5,1,12.276737657716009,high,human-only
2750,1.0,1,8.19490242637044,medium,human-only
2751,0.5,0,10.059242751315832,medium,collaborative
2752,0.0,2,8.457502572569062,medium,human-only
2753,0.0,2,8.493538602855521,medium,collaborative
2754,1.0,2,12.280546524919364,high,collaborative
2755,0.5,1,11.973402547918464,medium,human-only
2756,1.0,0,7.158725017670644,low,human-only
2757,1.0,2,11.314496995876215,high,human-only
2758,0.5,2,13.382056811283078,medium,robot-only
2759,0.5,1,12.353915269616646,high,human-only
2760,1.0,2,9.661688995041674,low,human-only
2761,0.0,0,12.854712058766,medium,human-only
2762,0.5,0,11.434829324226431,high,collaborative
2763,0.5,0,8.64421211450899,low,collaborative
2764,0.0,0,9.805901107424674,low,robot-only
2765,1.0,1,11.356265743654047,low,human-only
2766,0.5,0,11.737913927711988,medium,human-only
2767,1.0,1,8.516448383668624,high,human-only
2768,0.5,2,7.248942146158681,high,robot-only
2769,0.5,1,12.716026864928498,medium,collaborative
2770,1.0,1,11.614880159273051,medium,collaborative
2771,0.5,0,9.615667831575173,medium,human-only
2772,0.0,1,10.749070751454752,medium,collaborative
2773,0.0,0,10.458555977737259,medium,robot-only
2774,1.0,0,13.676007436595603,medium,collaborative
2775,1.0,1,8.700403901098214,medium,collaborative
2776,1.0,2,12.446292496434129,low,collaborative
2777,0.5,1,8.32444622748827,medium,human-only
2778,0.5,2,14.549810663955983,low,robot-only
2779,1.0,0,11.057388395135966,high,collaborative
2780,0.5,1,13.65797544689401,medium,collaborative
2781,0.0,2,7.959812400553268,low,collaborative
2782,1.0,1,7.842145876135421,medium,human-only
2783,0.5,2,4.02781090077662,medium,robot-only
2784,0.5,2,11.347368289815032,low,collaborative
2785,1.0,2,11.915016684103936,low,robot-only
2786,1.0,2,9.634640301309046,low,robot-only
2787,0.5,2,5.7593686467662435,medium,human-only
2788,1.0,1,9.801394556256719,low,robot-only
2789,0.0,1,5.659912070583532,high,human-only
2790,0.5,1,9.252062500180946,low,human-only
2791,0.0,0,7.70317259743177,medium,collaborative
2792,1.0,1,9.484171220212676,medium,human-only
2793,0.0,1,6.896171094566208,low,human-only
2794,0.5,2,11.169429021819191,medium,collaborative
2795,0.0,0,10.993762394906346,low,collaborative
2796,1.0,1,10.921794810786126,high,human-only
2797,1.0,2,12.182808951471092,medium,collaborative
2798,1.0,2,12.205076869875194,medium,human-only
2799,0.0,0,9.67103120719068,medium,collaborative
2800,1.0,2,14.99360970788635,medium,collaborative
2801,0.5,2,10.594178207123125,low,human-only
2802,0.5,2,11.136266967946554,medium,human-only
2803,0.5,2,8.64412381542997,medium,robot-only
2804,0.5,1,6.456855646963195,high,collaborative
2805,0.0,1,13.03094842130258,high,collaborative
2806,0.0,1,6.879157264942473,medium,human-only
2807,1.0,1,7.813516894718498,medium,robot-only
2808,0.5,1,11.007785639070716,high,collaborative
2809,1.0,2,10.816466724059064,low,collaborative
2810,0.5,1,6.532004203785795,medium,collaborative
2811,1.0,1,11.933008486023402,high,collaborative
2812,0.0,2,11.132937730630704,high,human-only
2813,1.0,1,7.886611662001785,medium,collaborative
2814,0.5,0,9.896168929787777,low,robot-only
2815,1.0,1,10.088628123260023,low,robot-only
2816,0.0,0,10.320472377604071,high,collaborative
2817,1.0,2,9.47809698351469,medium,human-only
2818,0.0,0,10.438772507468896,low,collaborative
2819,1.0,1,11.206568638607504,low,collaborative
2820,1.0,2,12.900387560616796,high,human-only
2821,1.0,2,9.983785307790699,medium,collaborative
2822,1.0,2,13.189691109853097,medium,robot-only
2823,0.5,2,11.467445843557687,medium,collaborative
2824,0.5,1,11.200578704468082,medium,robot-only
2825,0.5,2,9.18896359542791,high,human-only
2826,0.0,2,10.759748645282444,low,collaborative
2827,0.5,2,7.37163426053473,high,robot-only
2828,0.0,2,12.094195373990571,high,human-only
2829,1.0,1,7.742298530208989,medium,human-only
2830,1.0,2,7.9363280902354205,high,robot-only
2831,0.5,1,8.464872767899166,low,collaborative
2832,0.0,0,11.127924377202921,high,collaborative
2833,0.5,2,9.686290346582854,low,human-only
2834,0.5,1,9.698784892858738,high,robot-only
2835,0.0,2,11.444988734452949,high,collaborative
2836,0.5,0,12.494050702406705,high,human-only
2837,1.0,0,9.534201465446971,high,collaborative
2838,1.0,0,11.188571051390106,low,collaborative
2839,1.0,0,11.513598126624153,low,human-only
2840,0.5,1,12.113776821790779,medium,collaborative
2841,0.5,1,10.599469905088599,medium,collaborative
2842,0.5,2,10.25766709896675,high,collaborative
2843,0.5,0,8.885997400608751,high,collaborative
2844,1.0,1,12.929414395519036,high,human-only
2845,0.0,0,11.395936930808467,high,robot-only
2846,1.0,1,7.472707716072502,low,robot-only
2847,0.5,1,10.806656869401777,high,human-only
2848,0.5,0,5.137146691361895,high,robot-only
2849,1.0,1,9.861568944501117,medium,robot-only
2850,1.0,2,9.73760293650154,high,collaborative
2851,1.0,1,10.490817466210832,medium,human-only
2852,0.0,1,4.408050476951628,low,collaborative
2853,1.0,1,8.227196397498709,medium,human-only
2854,0.5,1,13.543550858753285,high,robot-only
2855,0.5,1,12.1247220427751,low,collaborative
2856,0.0,2,12.80702562706496,high,collaborative
2857,0.5,1,9.75861080240951,high,human-only
2858,0.5,0,8.124530711140576,medium,human-only
2859,1.0,2,11.788007867937615,high,robot-only
2860,0.0,1,11.322314484870514,medium,collaborative
2861,1.0,1,13.524390288769586,medium,robot-only
2862,0.0,0,10.107128144454121,high,human-only
2863,0.5,0,9.310897347974679,medium,human-only
2864,0.5,0,13.515980136745203,medium,robot-only
2865,0.0,1,12.321371040193347,high,robot-only
2866,1.0,0,12.382629755898794,high,human-only
2867,0.0,0,9.239948780325928,low,collaborative
2868,0.0,2,9.488620064236741,low,collaborative
2869,1.0,2,8.031605275431135,low,human-only
2870,0.0,0,10.918885860704014,medium,collaborative
2871,0.0,1,14.672310588314788,medium,collaborative
2872,0.5,0,10.122872157032266,low,robot-only
2873,0.0,1,9.73707618860394,medium,robot-only
2874,0.5,2,12.926167988426897,low,collaborative
2875,0.0,2,5.6636367925184175,high,human-only
2876,1.0,1,9.995438591716987,medium,human-only
2877,0.5,1,9.18577162663122,medium,human-only
2878,0.0,0,9.650832532060562,medium,human-only
2879,0.5,2,7.758005829166457,high,robot-only
2880,0.0,1,11.212678429924885,high,human-only
2881,1.0,1,11.726884266051137,low,collaborative
2882,0.0,1,7.454212530402991,medium,robot-only
2883,0.5,2,8.502169907674844,high,collaborative
2884,1.0,1,8.314630689103002,medium,human-only
2885,0.5,1,11.369126136367914,medium,collaborative
2886,0.5,0,12.902502140427927,high,human-only
2887,0.0,1,9.468202196096671,medium,collaborative
2888,1.0,1,9.889009649266255,low,robot-only
2889,0.0,2,7.7995448634669895,medium,human-only
2890,0.5,1,10.48329871111455,low,collaborative
2891,0.5,1,9.295790300343581,medium,robot-only
2892,1.0,0,9.484854303308587,high,robot-only
2893,1.0,1,9.513445635396698,medium,human-only
2894,0.5,0,11.613618740154363,low,collaborative
2895,0.5,0,9.308253081893692,medium,human-only
2896,0.5,0,10.643328601780413,medium,human-only
2897,1.0,0,12.769946478449102,medium,robot-only
2898,1.0,0,12.24021565564841,low,robot-only
2899,0.0,0,13.469627081302454,medium,robot-only
2900,0.5,0,12.442539637185774,high,collaborative
2901,1.0,0,8.875218177700027,high,collaborative
2902,0.0,1,9.126222129353277,high,robot-only
2903,0.0,1,7.989679393684431,medium,robot-only
2904,0.5,2,11.129884183347519,medium,robot-only
2905,1.0,1,13.05732364734866,high,robot-only
2906,0.0,1,11.564506900322996,high,robot-only
2907,0.5,2,7.371784177481555,high,robot-only
2908,0.5,2,9.540849662006972,low,robot-only
2909,0.5,0,8.010834953083826,medium,collaborative
2910,0.5,2,11.924041066400317,high,human-only
2911,0.0,0,11.977031026892272,low,collaborative
2912,0.5,1,12.930956146954863,low,human-only
2913,0.0,2,9.608550927863833,high,human-only
2914,1.0,1,7.952368593397706,low,human-only
2915,0.0,1,8.136130039252516,medium,robot-only
2916,0.0,1,9.161752804798907,high,human-only
2917,0.0,0,11.931338379006952,medium,collaborative
2918,1.0,1,14.298538294725265,low,collaborative
2919,0.5,0,12.158373594128857,medium,collaborative
2920,1.0,2,11.303772857910003,low,robot-only
2921,1.0,2,10.7920495518022,medium,collaborative
2922,0.0,1,7.751584520146622,medium,collaborative
2923,0.0,2,9.566653410313016,low,collaborative
2924,0.0,2,11.248840783617975,high,robot-only
2925,0.5,2,8.655798364981575,low,robot-only
2926,0.0,1,12.6812198305943,high,robot-only
2927,0.0,1,12.294018264707391,medium,collaborative
2928,0.0,1,10.19837579666867,high,collaborative
2929,0.5,1,12.301922950933896,medium,robot-only
2930,0.0,1,8.383232157160654,high,human-only
2931,0.5,0,10.696752588101651,high,robot-only
2932,0.5,2,10.625292698566563,high,robot-only
2933,1.0,2,11.30865900623853,medium,collaborative
2934,0.5,0,6.905388899582319,high,robot-only
2935,1.0,2,9.779671015187981,low,collaborative
2936,0.5,0,10.358889275678788,low,human-only
2937,0.0,0,12.84040366997655,high,human-only
2938,1.0,2,9.973560794195944,low,robot-only
2939,0.0,2,7.860360485171504,high,robot-only
2940,0.0,1,11.305527564826201,high,collaborative
2941,1.0,0,9.704500796445611,high,collaborative
2942,0.0,2,8.860501980435826,high,collaborative
2943,0.5,0,11.11874828964483,high,collaborative
2944,1.0,0,8.02958336245146,medium,collaborative
2945,0.0,1,6.6369218824322616,medium,collaborative
2946,0.5,0,11.00537210719349,medium,collaborative
2947,0.5,1,7.347043851305228,medium,human-only
2948,0.5,1,10.740721334706347,medium,human-only
2949,0.5,2,11.747417081901238,medium,human-only
2950,0.0,1,7.7226064355899116,low,robot-only
2951,0.0,0,12.102879248623426,medium,human-only
2952,0.5,0,12.532123599221961,medium,human-only
2953,0.5,1,8.976227476284405,medium,robot-only
2954,0.5,1,14.156440885441953,low,human-only
2955,0.5,0,8.68185743687551,medium,robot-only
2956,0.0,1,13.746120925549924,low,human-only
2957,0.5,2,9.97675543571139,medium,collaborative
2958,0.5,2,8.930082008390926,high,human-only
2959,0.5,2,10.412886639073177,high,collaborative
2960,0.5,0,6.444789413923413,low,human-only
2961,0.5,0,9.255752322182472,medium,robot-only
2962,1.0,1,7.984918674039221,low,robot-only
2963,0.5,2,10.46848946499346,low,collaborative
2964,0.5,2,8.91045978088687,medium,robot-only
2965,0.0,1,10.66083600980687,medium,human-only
2966,1.0,1,11.048836509179068,medium,robot-only
2967,0.0,2,8.44412209790346,high,robot-only
2968,0.5,0,8.89521144210193,high,human-only
2969,1.0,1,12.161444706556665,low,robot-only
2970,0.0,1,7.148275361685356,medium,robot-only
2971,0.5,0,6.485691558859273,high,human-only
2972,0.5,2,11.458450151447748,medium,human-only
2973,0.0,0,7.365274291683189,low,collaborative
2974,1.0,1,10.318439043675816,medium,human-only
2975,1.0,1,8.676078239269167,high,collaborative
2976,0.0,0,9.949124246638045,high,human-only
2977,0.5,2,9.002214395297944,low,human-only
2978,0.0,1,9.782205484451152,medium,robot-only
2979,1.0,0,14.210639029304485,medium,human-only
2980,1.0,1,8.655657319469046,low,robot-only
2981,0.5,2,7.848517739883029,medium,collaborative
2982,0.5,2,10.974621485799833,high,human-only
2983,0.0,0,9.687513866630841,low,collaborative
2984,0.5,2,8.528889707034278,medium,human-only
2985,0.5,1,10.23845087071793,medium,human-only
2986,0.0,2,8.873621102286917,medium,robot-only
2987,0.0,1,9.763033234149372,high,collaborative
2988,0.0,2,9.788246406554988,high,human-only
2989,0.0,1,10.396526864674668,medium,robot-only
2990,0.0,1,12.599836874762463,medium,human-only
2991,1.0,1,11.150658516300952,high,human-only
2992,0.5,2,11.05810920324219,medium,robot-only
2993,0.0,1,11.943763301355979,medium,collaborative
2994,0.0,1,8.508272074228406,low,collaborative
2995,0.5,0,12.578853908522795,medium,robot-only
2996,0.5,1,10.617135581264618,low,collaborative
2997,0.0,1,9.186794043972663,medium,human-only
2998,1.0,1,10.833967344420147,low,collaborative
2999,1.0,1,13.039441358635306,high,robot-only
3000,1.0,2,10.731114290487987,medium,human-only
3001,0.0,0,11.229484233369778,medium,collaborative
3002,0.0,0,10.632899730058112,medium,human-only
3003,1.0,1,8.650589653590185,medium,collaborative
3004,0.0,0,13.529496243953243,medium,collaborative
3005,1.0,1,10.501244974141356,medium,collaborative
3006,0.5,0,10.060274999099567,low,robot-only
3007,0.5,2,10.687177168093424,high,human-only
3008,1.0,2,11.57171753033299,high,collaborative
3009,0.0,0,10.30627430145016,medium,collaborative
3010,0.5,1,13.13718761746796,high,robot-only
3011,0.0,0,8.250120400303906,high,collaborative
3012,0.0,2,8.712171390313268,medium,human-only
3013,0.0,0,13.54705233773716,medium,collaborative
3014,0.5,2,9.32516614016158,low,collaborative
3015,1.0,0,9.394863167376423,medium,collaborative
3016,0.0,2,12.16455437918604,high,human-only
3017,0.5,2,6.7986352045385186,high,human-only
3018,0.0,1,8.671002453616788,low,human-only
3019,0.5,1,14.327232132154897,high,human-only
3020,1.0,2,8.495610555756198,high,robot-only
3021,0.5,2,10.200498381249313,medium,human-only
3022,0.5,0,7.751565994386164,low,collaborative
